"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000161905.12","ALOX15",-0.791519571276314,-0.0147773800313094,0.428640860012876,0.0139038579340422,0.191270238511959,3.40957544724033e-09,NA,21,22,22,0.755103039442429
"ENSG00000136100.12","VPS36",-0.79140752058922,-0.0147458408235024,0.428706222774826,0.0129931613130198,0.090150054490744,9.56410246372244e-05,NA,23,23,23,0.755103039442429
"ENSG00000198931.10","APRT",0.79125249128594,0.0299157650544609,0.428796665900748,0.00234303022018862,0.0353640785493903,0.0116751178700671,NA,8,8,8,0.755103039442429
"ENSG00000182218.9","HHIPL1",0.790586772642702,0.0103938241411007,0.429185168100518,0.0107822516401229,0.126615191273561,1.51103925316008e-06,NA,37,38,38,0.755103039442429
"ENSG00000171621.13","SPSB1",-0.790230550853055,-0.0117012493078526,0.429393137148444,0.0144168053962716,0.0385383694282313,0.012589589935021,NA,34,34,34,0.755103039442429
"ENSG00000187688.14","TRPV2",0.790063652019624,0.00611029973012405,0.429490596001305,0.0527738739620984,0.149372969814144,2.29815141262778e-08,NA,28,29,29,0.755103039442429
"ENSG00000102978.12","POLR2C",-0.789809219364698,-0.0170398211417703,0.429639194056385,0.00788905046460441,0.0686221645501583,0.000664099807302266,NA,22,22,22,0.755103039442429
"ENSG00000163479.13","SSR2",-0.789729811016284,-0.0189436869192542,0.429685577575756,0.00566700399391909,0.14227126583696,6.97265384610995e-07,NA,6,6,6,0.755103039442429
"ENSG00000057019.15","DCBLD2",-0.789441690419911,-0.0105181647300407,0.429853897242067,0.0160845089168244,0.0435629860730608,0.00647043147444602,NA,51,51,51,0.755103039442429
"ENSG00000142230.11","SAE1",0.789360899403846,0.0256224867014985,0.429901102119235,0.00294499830279246,0.0293364854878529,0.0225409469173264,NA,9,9,9,0.755103039442429
"ENSG00000181004.9","BBS12",0.7892348942291,0.0158587275735026,0.42997473090334,0.0125957482105956,0.0775414398575274,0.0003196261321029,NA,67,67,67,0.755103039442429
"ENSG00000225924.2","RP1-111D6.4",-0.789230110300565,-0.00978947082837376,0.429977526447434,0.027902876884884,0.0486664254340066,0.00451565302329652,NA,30,30,30,0.755103039442429
"ENSG00000198168.8","SVIP",-0.789191663265228,-0.311105912778607,0.429999993801473,2.91128370283604e-05,0.0702636802586158,0.000686775601245585,NA,1,2,2,0.755103039442429
"ENSG00000241058.3","NSUN6",0.789185832400056,0.00867062100174407,0.430003401252788,0.0288029209764408,0.276037270556351,1.64052233330352e-13,NA,21,21,21,0.755103039442429
"ENSG00000160803.7","UBQLN4",-0.789035106100127,-0.0142567263395732,0.43009148839611,0.010692304827941,0.216833018893667,5.11946535870454e-11,NA,14,14,14,0.755103039442429
"ENSG00000115368.9","WDR75",-0.788925249142434,-0.0119492368647181,0.430155697366188,0.0166465169666902,0.109030878754003,1.04355310339e-05,NA,62,62,62,0.755103039442429
"ENSG00000198453.12","ZNF568",-0.788828906236213,-0.0110415918824943,0.430212012251468,0.0169009687089253,0.0961006864997275,3.55461748742241e-05,NA,20,20,20,0.755103039442429
"ENSG00000269949.1","RP11-738E22.3",-0.788057248967792,-0.010801214275939,0.430663220009062,0.0276916902963441,0.0329571592111441,0.0179520654523887,NA,15,15,15,0.755141842282746
"ENSG00000163958.13","ZDHHC19",0.788021899407018,0.00988814456048194,0.430683896377553,0.0349162163134146,0.0351155511128124,0.0161338332487402,NA,40,41,41,0.755141842282746
"ENSG00000226578.1","RP11-258F22.1",0.78801469078828,0.0128767751983158,0.430688112853045,0.0320892555766266,0.0627996731682875,0.00111132979250687,NA,25,25,25,0.755141842282746
"ENSG00000179820.15","MYADM",-0.787066746141338,-0.0167520965146286,0.431242794617973,0.00732109782545389,0.0757393493361159,0.000439676400831374,NA,19,19,19,0.755210320631198
"ENSG00000099942.12","CRKL",0.786637015011945,0.0264257555627457,0.431494384531845,0.00400022141956279,0.0419802190442517,0.00916749207316327,NA,35,35,35,0.755210320631198
"ENSG00000112379.8","ARFGEF3",0.78658610714642,0.059222467372439,0.431524194630403,0.000915660046163611,0.0275251579982571,0.0363982757033649,NA,9,9,9,0.755210320631198
"ENSG00000276768.1","RP5-1116H23.5",0.786548110547431,0.00670515958194822,0.431546445061742,0.0270045364706267,0.0337424223362722,0.0183716686211068,NA,19,19,19,0.755210320631198
"ENSG00000167182.13","SP2",0.786503433024554,0.0318743756386077,0.431572608626471,0.00272769658038241,0.0636524486594057,0.00106643130601484,NA,12,12,12,0.755210320631198
"ENSG00000259129.5","LINC00648",0.786396493087174,0.00884578714520106,0.431635237362761,0.039046702829852,0.102053646210144,3.86436483300602e-05,NA,30,30,30,0.755210320631198
"ENSG00000121350.15","PYROXD1",-0.785816166731018,-0.0140708686117713,0.431975193869936,0.0133458624781054,0.060848924493995,0.00166233686488024,NA,96,97,97,0.75554020939747
"ENSG00000197483.9","ZNF628",0.78464699356011,0.00882250869088805,0.432660569048818,0.0231250089470827,0.0839910679326327,0.000193136346141399,NA,64,67,67,0.755676768231667
"ENSG00000143416.20","SELENBP1",0.784642633460008,0.0200710905489994,0.432663126138892,0.00663648812977198,0.169615646552658,5.08712723184315e-08,NA,4,4,4,0.755676768231667
"ENSG00000116151.13","MORN1",0.784568165646441,0.0285046022604965,0.432706801006737,0.00243603486993536,0.0303285850687851,0.0257840685494938,NA,7,7,7,0.755676768231667
"ENSG00000156973.13","PDE6D",-0.784424037120093,-0.0115077635207679,0.432791338659171,0.00998275285554179,0.0541160207433507,0.00200419990710854,NA,25,25,25,0.755676768231667
"ENSG00000240344.8","PPIL3",-0.784391436538326,-0.00407780180054917,0.43281046164451,0.161567868809227,0.51266833849503,3.48270053572266e-29,NA,29,29,29,0.755676768231667
"ENSG00000105355.8","PLIN3",-0.783441256283477,-0.0080408164340083,0.433368037145701,0.0172420349667144,0.0760356937784527,0.000353719153583456,NA,50,50,50,0.756385626217925
"ENSG00000238243.3","OR2W3",0.783045896313037,0.0151083249571714,0.433600160762875,0.0142551481835441,0.115043882390298,8.60656002718046e-06,NA,20,20,20,0.756526154617743
"ENSG00000172058.15","SERF1A",-0.782290694677127,-0.00782237956547463,0.434043754256778,0.0101097207076937,0.439370649551528,5.10084961213753e-24,NA,7,8,8,0.756850363548924
"ENSG00000196388.8","INCA1",-0.782136330114958,-0.00722499200039491,0.434134457829701,0.0464716597584369,0.0783402375332882,0.000250616402124929,NA,64,64,64,0.756850363548924
"ENSG00000205078.5","SYCE1L",0.78195503402865,0.00349894740821384,0.434241000168451,0.174697505102139,0.467842986714441,9.029296132999e-27,NA,17,17,17,0.756850363548924
"ENSG00000119147.9","C2orf40",-0.781442792528334,-0.00399691016968149,0.434542110949904,0.155752436687804,0.19935129622358,4.84912652763228e-10,NA,127,127,127,0.75711073101956
"ENSG00000038002.8","AGA",-0.780483181711354,-0.0058276017132537,0.435106523153532,0.0495725611677089,0.363298222805693,2.57756966285737e-18,NA,7,7,7,0.757829511530934
"ENSG00000042493.15","CAPG",0.779996709471496,0.00715327457549304,0.43539281201213,0.032151616152562,0.343222930495352,6.79978433100905e-17,NA,40,40,40,0.758063549176737
"ENSG00000226490.1","AC138647.1",-0.77967066393419,-0.0098813997541395,0.435584750589778,0.0172294541845539,0.0746106776723528,0.000391440001341904,NA,20,20,20,0.758133207339725
"ENSG00000145868.16","FBXO38",0.779339793784655,0.0229034599954923,0.435779579238078,0.00565239819691398,0.046789236790854,0.00492541648163675,NA,57,58,58,0.75820784532706
"ENSG00000119913.4","TECTB",-0.77866579729439,-0.00705387876067799,0.436176608849456,0.0611543743140737,0.262674430553594,1.48366744039511e-12,NA,19,19,19,0.758634115775108
"ENSG00000166478.9","ZNF143",-0.778101617157173,-0.0175846433854312,0.436509109440285,0.00707790618012786,0.0467380967057106,0.00614982648137565,NA,15,15,15,0.758912886675584
"ENSG00000272983.1","RP11-508N22.12",0.777877792006099,0.00565760686707894,0.436641061652425,0.0842854980560914,0.313074885037471,4.7507566494434e-16,NA,71,72,72,0.758912886675584
"ENSG00000100106.19","TRIOBP",-0.776838428430157,-0.01649820781453,0.437254101337158,0.00732920714563854,0.203513080341356,8.32098753888031e-10,NA,44,45,45,0.759713776348335
"ENSG00000138381.9","ASNSD1",-0.7746311535208,-0.00548588959296527,0.43855764312952,0.0521351405626183,0.421557668857732,1.08106920617225e-22,NA,19,19,19,0.761576906210835
"ENSG00000182586.8","LINC00334",0.774505919447351,0.00731682786604097,0.438631669028044,0.0389062241120957,0.0278901459932122,0.0320996007800969,NA,28,29,29,0.761576906210835
"ENSG00000218510.6","LINC00339",0.773757464675949,0.00413195452605556,0.439074230544958,0.117244470886124,0.332968134002502,1.08041812126163e-17,NA,16,16,16,0.761731787607766
"ENSG00000188039.13","NWD1",-0.77329881361577,-0.00815199812041819,0.439345557740515,0.0393887209829694,0.270115645850673,7.60038055805571e-13,NA,33,33,33,0.761731787607766
"ENSG00000182168.14","UNC5C",0.772719098848298,0.0150894211189056,0.439688641090621,0.0101087660952414,0.0417591847889989,0.00784469608463141,NA,68,70,70,0.761731787607766
"ENSG00000169976.6","SF3B5",0.772458630740613,0.0554514650539056,0.439842839831501,0.000917748189648248,0.0244405794492777,0.0489587663537254,NA,5,5,5,0.761731787607766
"ENSG00000165215.6","CLDN3",-0.772448128409483,-0.0139159671841592,0.439849057927687,0.016499204430624,0.0590547929816152,0.00152629045316846,NA,33,34,34,0.761731787607766
"ENSG00000274070.1","GATSL2",0.772193193435669,0.299979149796128,0.44000001228967,2.62432056609123e-05,0.13041941583865,1.57002706364684e-06,NA,1,3,3,0.761731787607766
"ENSG00000091409.14","ITGA6",0.771998574282651,0.0146905657430839,0.440115271916364,0.0113585074227899,0.0370085577134968,0.0152232397517565,NA,59,59,59,0.761731787607766
"ENSG00000197774.12","EME2",-0.771893879359056,-0.00845283591513745,0.440177282730419,0.0325159841872473,0.290503837169936,4.66643186877538e-14,NA,10,10,10,0.761731787607766
"ENSG00000231453.1","LINC01305",-0.771833822546085,-0.0125811122326686,0.44021285664889,0.0137863077993637,0.0244173527867998,0.0434356831589644,NA,68,68,68,0.761731787607766
"ENSG00000122863.5","CHST3",-0.771680815013978,-0.0277039795884123,0.440303496241041,0.00316057319474046,0.062365350940182,0.000797622818615707,NA,12,12,12,0.761731787607766
"ENSG00000246067.7","RAB30-AS1",0.771291838987173,0.00913238010567707,0.440533968564254,0.0248123488308154,0.0359292870167512,0.0157716415324776,NA,35,36,36,0.761731787607766
"ENSG00000268266.1","AC003005.2",0.771260241915365,0.00462001140832106,0.44055269319359,0.115880191639522,0.2221133818177,9.54985660560323e-11,NA,44,45,45,0.761731787607766
"ENSG00000244752.2","CRYBB2",-0.770883956799294,-0.0208188169587486,0.440775717262333,0.00556954085779466,0.0422403865644031,0.0094696173759229,NA,7,7,7,0.761853421939398
"ENSG00000240707.2","LINC01168",0.768650313772617,0.00744662853432359,0.442100928323428,0.0438178363279479,0.178703658443544,1.22355276774079e-08,NA,28,28,28,0.763425892232494
"ENSG00000139508.14","SLC46A3",-0.76858132204335,-0.0230781935814807,0.442141897096381,0.00431934032643061,0.0431690229299764,0.00824729103309419,NA,19,19,19,0.763425892232494
"ENSG00000081154.11","PCNP",-0.768577015275829,-0.0138477849307653,0.442144454619621,0.00960141801434626,0.0301288140479223,0.0265473524469902,NA,48,49,49,0.763425892232494
"ENSG00000131379.9","C3orf20",0.767670340163373,0.00510003663421684,0.442683061431115,0.0930317462084768,0.18410002199845,7.61214057443029e-09,NA,36,36,36,0.763620224061635
"ENSG00000185988.11","PLK5",-0.767662142691349,-0.00459884885560916,0.442687932818279,0.082052657329523,0.188755420840095,7.28781984851504e-09,NA,71,72,72,0.763620224061635
"ENSG00000196396.9","PTPN1",-0.767505406585781,-0.0182942194947012,0.442781079898931,0.00704864215884856,0.0948585070179807,3.2807716553426e-05,NA,15,15,15,0.763620224061635
"ENSG00000181523.12","SGSH",-0.767357274569131,-0.0108790269738804,0.442869123934744,0.0158616288353986,0.0283289794061616,0.0332945140023371,NA,35,35,35,0.763620224061635
"ENSG00000165916.8","PSMC3",0.766921628004775,0.0174683968426716,0.443128113677496,0.00527136876048363,0.162648971685827,7.32205051939647e-08,NA,21,21,21,0.7636762745358
"ENSG00000183850.13","ZNF730",0.766787762176541,0.00815707853567464,0.443207713638412,0.03503329002908,0.0872029085765466,0.000106876355986277,NA,42,42,42,0.7636762745358
"ENSG00000128159.11","TUBGCP6",-0.766436085886189,-0.0179726717020621,0.443416868061794,0.0106716573492035,0.141928255345982,8.65105162688522e-07,NA,34,35,35,0.763772927728116
"ENSG00000116830.11","TTF2",0.764337533019162,0.00475365961466453,0.444666123948666,0.0559906319055348,0.348183230711801,5.32019600901952e-18,NA,40,40,40,0.765660441167648
"ENSG00000237940.3","LINC01238",-0.763589948802667,-0.0129575187933824,0.445111640902563,0.0127964161526796,0.208297523511653,5.32115223557258e-10,NA,20,27,27,0.765688637262339
"ENSG00000204653.9","ASPDH",0.763475169297156,0.0105814073819859,0.445180065379275,0.0190511723998326,0.165937559263836,4.02172717469848e-08,NA,21,21,21,0.765688637262339
"ENSG00000111728.10","ST8SIA1",-0.763405101669077,-0.0144457071706021,0.445221838334173,0.0139920126244551,0.117947217452318,5.18959833684919e-06,NA,65,65,65,0.765688637262339
"ENSG00000273100.1","RP11-302L19.3",-0.763055559574079,-0.00607456965721547,0.44543026189814,0.053956009859662,0.288072678308326,2.76467458876227e-14,NA,29,29,29,0.765688637262339
"ENSG00000099956.18","SMARCB1",0.763022927868205,0.0276987345625384,0.445449722238992,0.00230824322128088,0.0499025015704029,0.00364564139322408,NA,11,11,11,0.765688637262339
"ENSG00000124713.5","GNMT",-0.762726687996527,-0.00325895904028978,0.445626410892328,0.176669337880092,0.474192150064136,5.11009347050032e-28,NA,23,23,23,0.76572857794515
"ENSG00000215012.8","C22orf29",-0.762455572471139,-0.00920871349696562,0.445788149427849,0.0337822713630466,0.334163196554625,1.69328980775047e-17,NA,16,16,16,0.765742810893276
"ENSG00000197142.10","ACSL5",0.762040321159953,0.045348234916491,0.44603593942065,0.00116128803785558,0.0402134805496745,0.00998154753848083,NA,5,5,5,0.765768995175826
"ENSG00000224164.1","RP3-369A17.4",-0.761502982464188,-0.0193207712832776,0.446356698154188,0.00781885459490447,0.0500908107410374,0.00432051041336008,NA,5,5,5,0.765768995175826
"ENSG00000272769.1","RP11-725P16.2",-0.761329806927122,-0.011672830541129,0.446460101459618,0.021833615924281,0.080282796560147,0.000251408992946608,NA,31,31,31,0.765768995175826
"ENSG00000241449.5","RP11-545G3.1",0.761237794511517,0.0202689928471847,0.446515047721712,0.00623743682965401,0.0413521188526908,0.00948874105245355,NA,17,19,19,0.765768995175826
"ENSG00000122008.15","POLK",0.76114461209525,0.0216779043850251,0.446570696585502,0.00416474813032214,0.0441272160464391,0.00768771080422831,NA,23,23,23,0.765768995175826
"ENSG00000100348.9","TXN2",-0.759597276022942,-0.0350213059974091,0.447495347879779,0.00218970542388018,0.0644523315770652,0.000862680710599187,NA,8,8,8,0.767054729147443
"ENSG00000188000.3","OR7D2",-0.759375558475301,-0.00582144720835313,0.447627930115702,0.0796325472585585,0.115194751039382,7.66487803253769e-06,NA,32,32,32,0.767054729147443
"ENSG00000105669.13","COPE",0.758724508507808,0.0233371750114376,0.448017372743512,0.00340693576566374,0.0893623532320923,3.90672951902066e-05,NA,12,12,12,0.767458527288062
"ENSG00000172794.19","RAB37",0.758126388159624,0.0470725843244375,0.448375323722037,0.00175060897965269,0.0278637823726251,0.0351685290202933,NA,12,12,12,0.767492840761662
"ENSG00000183250.11","LINC01547",0.757663438604484,0.00438440590838851,0.44865249187978,0.0819071191925328,0.193167890293482,4.00174839363595e-09,NA,44,44,44,0.767492840761662
"ENSG00000141040.14","ZNF287",0.757494915283887,0.0128943141799863,0.448753411027997,0.00933449121924325,0.02404188107625,0.0461300400004031,NA,25,25,25,0.767492840761662
"ENSG00000237166.1","LINC01792",0.757491973132039,0.0207615523591336,0.448755173031866,0.00451324032639966,0.0294493453240495,0.029506009798327,NA,17,17,17,0.767492840761662
"ENSG00000130943.6","PKDREJ",0.757406380433298,0.00583100048087021,0.448806434737982,0.0600483630284404,0.073751542739025,0.000338384351397071,NA,67,67,67,0.767492840761662
"ENSG00000163249.11","CCNYL1",0.757143261994795,0.0214531638403445,0.448964037915009,0.0035962018605877,0.0257122824390731,0.0407307082960156,NA,9,9,9,0.767499331687528
"ENSG00000260778.5","RP11-304L19.13",-0.755628406459993,-0.00672721867689244,0.449872019591356,0.0599273356726458,0.276497634559876,4.09950282732398e-14,NA,23,23,23,0.76859088818224
"ENSG00000253593.2","RP11-157E21.1",-0.755564048016337,-0.0295235091010728,0.449910618112289,0.00276452951197985,0.0675048928288511,0.000760657431449046,NA,3,3,3,0.76859088818224
"ENSG00000103642.11","LACTB",0.754366732413314,0.00738486539930169,0.450629041867978,0.0354002690426504,0.201462655049261,1.64911686493454e-09,NA,33,33,33,0.76888604784499
"ENSG00000160111.12","CPAMD8",-0.753798467351307,-0.0110404189135797,0.450970244430586,0.015413007441412,0.0271947576853171,0.0350302814879251,NA,32,32,32,0.76888604784499
"ENSG00000263154.1","RP11-1055B8.2",0.753748933971847,0.00655592254644866,0.450999992612745,0.0396859284392435,0.139558675453362,3.40491535371165e-07,NA,24,24,24,0.76888604784499
"ENSG00000078487.17","ZCWPW1",-0.753626490811604,-0.00782322143860697,0.451073532870988,0.0516284094902421,0.312511887641466,1.5539418128133e-16,NA,43,43,43,0.76888604784499
"ENSG00000103253.17","HAGHL",0.753602652525419,0.0263306966042878,0.451087851109391,0.00259343844109568,0.0291574787091881,0.0209064771349514,NA,4,4,4,0.76888604784499
"ENSG00000144182.16","LIPT1",-0.753466893774459,-0.00791056332478859,0.451169398207186,0.0473663606173115,0.278494227615631,1.25735512034958e-13,NA,37,38,38,0.76888604784499
"ENSG00000133107.14","TRPC4",-0.753392351500958,-0.00698339439818189,0.451214177550355,0.03677837237155,0.077874426404695,0.000227278931431033,NA,90,90,90,0.76888604784499
"ENSG00000166401.14","SERPINB8",-0.753222736103596,-0.0102850065259431,0.451316078985566,0.0150577823085436,0.0253260138916218,0.0432759747391973,NA,47,47,47,0.76888604784499
"ENSG00000213020.9","ZNF611",0.75284622339531,0.0222428073686173,0.451542326587055,0.00396222645169691,0.103399938103562,3.15643993206183e-05,NA,13,13,13,0.76900894527966
"ENSG00000145284.11","SCD5",-0.752426160386185,-0.014212329906527,0.451794819390537,0.00755319630798569,0.03268459784426,0.0203831501008368,NA,28,28,28,0.769176441064067
"ENSG00000205307.11","SAP25",-0.751835466285139,-0.0167204976508111,0.452150010701607,0.00840072738862609,0.172157131515213,2.82885340944471e-08,NA,9,9,9,0.769518606207715
"ENSG00000141837.19","CACNA1A",-0.750178448508812,-0.0464300002005861,0.453147236894591,0.00145376177167043,0.0292693336738355,0.029849346647983,NA,7,7,7,0.770436275863617
"ENSG00000104823.8","ECH1",-0.750147896718509,-0.0195878721643002,0.45316563521799,0.00534302707750374,0.0639884633125875,0.00115496612603604,NA,66,66,66,0.770436275863617
"ENSG00000011376.9","LARS2",0.750006777509816,0.00478955593603408,0.453250622840306,0.0880521838048329,0.404834710809984,2.3063012475681e-21,NA,61,61,61,0.770436275863617
"ENSG00000239828.6","RP11-446H18.5",0.749559800436459,0.0341656610925675,0.453519869647217,0.00205839335184139,0.0509082450822066,0.00395489209707446,NA,2,2,2,0.770436275863617
"ENSG00000153044.9","CENPH",-0.749465630688194,-0.00707612012833286,0.453576606444263,0.0445794595220137,0.12736508698922,2.55191301408767e-06,NA,41,41,41,0.770436275863617
"ENSG00000181896.11","ZNF101",-0.749282474017684,-0.0105670598272051,0.453686968880134,0.013965679157146,0.118605665134152,4.71159476954763e-06,NA,9,9,9,0.770436275863617
"ENSG00000277149.4","TYW1B",-0.749144721105284,-0.00233571662179738,0.453769982918471,0.265817233952549,0.461055270926861,4.93811483840349e-25,NA,43,43,43,0.770436275863617
"ENSG00000120217.13","CD274",0.74824149220653,0.00790416328099989,0.454314507973863,0.0272812736441096,0.0796371362518146,0.000309071788534529,NA,32,32,32,0.771098433601897
"ENSG00000250508.1","RP11-757G1.6",-0.747671274350838,-0.00814497765013742,0.454658461915053,0.0266368851091209,0.188388749927567,2.28720802223459e-09,NA,6,6,6,0.771419831674979
"ENSG00000144043.11","TEX261",-0.747356957179433,-0.0178570672489443,0.454848119933034,0.00626938546620112,0.130061678346143,2.18404234228544e-06,NA,16,16,16,0.771479306072685
"ENSG00000127054.20","INTS11",0.746943547496005,0.0130091236678319,0.455097637910176,0.00999487516888286,0.0695701748438254,0.000484524246205983,NA,37,37,37,0.771640235532374
"ENSG00000185414.19","MRPL30",-0.746304650511878,-0.0142056543327268,0.455483402801632,0.0105725935531027,0.07958412367235,0.000295166381062222,NA,46,47,47,0.77177322875894
"ENSG00000146918.19","NCAPG2",0.746301339367574,0.0208950145415215,0.455485402544104,0.00445721927141623,0.0857122475054727,0.000133493066523279,NA,3,3,3,0.77177322875894
"ENSG00000117834.12","SLC5A9",0.745649967214967,0.00742746726669357,0.455878890296949,0.0317527021856684,0.158596748718196,6.70999791195477e-08,NA,18,19,19,0.772177753761635
"ENSG00000136811.16","ODF2",-0.745340738960221,-0.0171382602896938,0.456065759080357,0.0199089526529152,0.117855870563568,4.32038212210743e-06,NA,69,70,70,0.772232147204269
"ENSG00000151746.13","BICD1",-0.744763308782439,-0.0105351635064825,0.456414819459315,0.0216859979792206,0.0668985089417329,0.000854661363897586,NA,36,38,38,0.772388485880944
"ENSG00000171368.11","TPPP",-0.744675912293457,-0.0125787120953448,0.456467664301183,0.0126767920802406,0.160602781175043,9.66253616172622e-08,NA,32,50,50,0.772388485880944
"ENSG00000115687.13","PASK",-0.743699887839235,-0.0103371427254638,0.457058057324297,0.02655969531105,0.096745420997912,6.01544671502216e-05,NA,66,73,73,0.772892391437231
"ENSG00000057608.16","GDI2",-0.743671492593187,-0.0143267691158867,0.457075239906066,0.0055868121119308,0.0974300633813806,5.14059049267534e-05,NA,9,9,9,0.772892391437231
"ENSG00000075399.13","VPS9D1",-0.743285329672282,-0.0159714246293072,0.457308951517604,0.00781078063063403,0.167343697861261,1.25362468069338e-08,NA,15,15,15,0.772940356904137
"ENSG00000095777.14","MYO3A",-0.742909612226185,-0.0115544475465428,0.457536405764769,0.0160930655914814,0.13823777191782,6.92301708732471e-07,NA,21,21,21,0.772940356904137
"ENSG00000103855.17","CD276",-0.742612593752477,-0.0128831833801015,0.457716261661322,0.00621215426969207,0.0532615952639677,0.00322118220665551,NA,10,10,10,0.772940356904137
"ENSG00000142082.14","SIRT3",0.742141805458088,0.00777200198366661,0.458001423023123,0.0369863416538671,0.323870417959439,9.22354889619484e-17,NA,15,15,15,0.772940356904137
"ENSG00000205669.2","ACOT6",-0.74205173245125,-0.00379293273450512,0.458055992536761,0.143048186008375,0.217601207166794,1.52866895257786e-10,NA,81,82,82,0.772940356904137
"ENSG00000162722.8","TRIM58",0.741791218576304,0.0125397829977392,0.458213841876269,0.0158293342653846,0.0521807950533569,0.00350515914401924,NA,18,18,18,0.772940356904137
"ENSG00000277972.1","CISD3",0.741637833769517,0.0175453162561085,0.458306794344542,0.00424623382028985,0.107657786841375,1.18131990832957e-05,NA,13,13,13,0.772940356904137
"ENSG00000276093.1","RP5-1017F8.2",0.741578442490501,0.0105050850500164,0.458342788793455,0.02271748354953,0.255525099952186,1.82102588503335e-12,NA,44,47,47,0.772940356904137
"ENSG00000171596.6","NMUR1",0.741176460083685,0.00789255716498539,0.458586454371939,0.0259954334138517,0.0776695221428138,0.000181461946985016,NA,22,22,22,0.773090002471613
"ENSG00000112992.16","NNT",-0.740814238364054,-0.0258085477406294,0.458806080811388,0.00543795047652334,0.0667959496408819,0.000738562810583908,NA,30,30,30,0.773188699198004
"ENSG00000198182.12","ZNF607",0.74056885956801,0.00771741179227005,0.458954895195288,0.021169255286216,0.0791653003977875,0.000270243656529508,NA,79,80,80,0.773188699198004
"ENSG00000197251.3","LINC00336",0.740274149327741,0.00815037304001462,0.459133663267697,0.0325590606394687,0.156520774572019,1.51510138913781e-07,NA,7,7,7,0.773228815290519
"ENSG00000130270.16","ATP8B3",0.739561608501384,0.0105784750774913,0.459566044038821,0.0139565413339395,0.0371027844932369,0.0123198845918586,NA,18,18,18,0.773695870362253
"ENSG00000104714.13","ERICH1",-0.738375590274462,-0.00634225506165763,0.460286243550479,0.0465379601686565,0.0980056070372834,3.7514015920622e-05,NA,36,36,36,0.773793733923154
"ENSG00000143164.15","DCAF6",-0.738183103684134,-0.0277252369434089,0.46040318892487,0.0024696042292146,0.0263909844341602,0.0371769430909486,NA,31,31,31,0.773793733923154
"ENSG00000236922.9","LINC01378",0.738018671171178,0.0131497122565592,0.460503103184776,0.0142481846952054,0.128638917149994,2.59259484944298e-06,NA,23,23,23,0.773793733923154
"ENSG00000171130.17","ATP6V0E2",-0.73789519574493,-0.00509932030508113,0.460578138628716,0.07177807878028,0.547766567660985,1.50073041770204e-32,NA,13,13,13,0.773793733923154
"ENSG00000157214.13","STEAP2",-0.737809046682657,-0.0100951480812736,0.460630495063534,0.0164846160856923,0.276272041488142,8.31057353025438e-14,NA,31,32,32,0.773793733923154
"ENSG00000176749.8","CDK5R1",-0.737608630801228,-0.0457410090233129,0.460752309161562,0.000974779964013077,0.0370103600073218,0.0147559327655064,NA,26,26,26,0.773793733923154
"ENSG00000070985.13","TRPM5",0.737453525153845,0.00942638291474392,0.460846595761779,0.0283229705608683,0.025565690209673,0.044353714493309,NA,27,27,27,0.773793733923154
"ENSG00000144468.16","RHBDD1",0.737423703959775,0.0270572335055507,0.46086472489371,0.00375515132045314,0.117951695841487,5.02968944425617e-06,NA,23,24,24,0.773793733923154
"ENSG00000158158.11","CNNM4",0.736729853511314,0.0153797653814065,0.461286648383791,0.0114389101825102,0.0668833306788398,0.000578135341640275,NA,32,32,32,0.774241633176965
"ENSG00000267127.7","RP11-795F19.5",-0.735298444867464,-0.00266960442770935,0.462157755106554,0.147828077171933,0.292051010669713,3.742714202267e-14,NA,66,66,66,0.774990254451788
"ENSG00000168894.9","RNF181",-0.73525122555709,-0.019918895314054,0.462186506810486,0.00333396940485502,0.0246690223630107,0.041602155831683,NA,14,14,14,0.774990254451788
"ENSG00000144026.11","ZNF514",0.73523137075203,0.00274556810895264,0.46219859664299,0.221101020912297,0.406872522333406,2.15983752076122e-22,NA,46,48,48,0.774990254451788
"ENSG00000053900.10","ANAPC4",0.734967427846491,0.00795054902657207,0.462359331458031,0.0213244352052443,0.209472300482892,5.92514855295525e-10,NA,31,31,31,0.774999349672682
"ENSG00000139537.10","CCDC65",0.734346548656093,0.0211111087145748,0.462737554741167,0.00585526920607111,0.114703761305719,9.06178715512124e-06,NA,29,29,29,0.775170860308457
"ENSG00000007038.10","PRSS21",0.734289455161425,0.0100131126205667,0.462772343258295,0.0184767570690088,0.053328637171382,0.00204058170392478,NA,11,11,11,0.775170860308457
"ENSG00000231826.5","LINC01819",-0.73386197665994,-0.018581030264811,0.463032863109801,0.00570732462561086,0.028990601966557,0.029735961291701,NA,9,9,9,0.775346975475808
"ENSG00000196313.11","POM121",0.732210882175383,0.0180035443550439,0.464039863280612,0.00630005249136465,0.100405291074778,3.85553366174683e-05,NA,14,14,14,0.776772531959159
"ENSG00000133706.17","LARS",-0.731111454283539,-0.00628644011019823,0.464711078491128,0.0425912274142407,0.243894923752196,3.17793328772896e-12,NA,78,78,78,0.777006063497435
"ENSG00000180530.10","NRIP1",0.730733367430756,0.00750105178925874,0.464942030237313,0.0402774336603731,0.0640276875956183,0.00100254252331623,NA,73,73,73,0.777006063497435
