gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000272912.1,RP11-724N1.1,-3.844955166226406,-0.032656626582550675,0.00012057448161449053,0.05270424994906123,0.0438180095917811,0.009802030508204808,NA,41,41,41
ENSG00000271973.1,RP11-572O6.1,3.844004755769959,0.01640636815388119,0.00012104265809054019,0.1879792080046271,0.11276223117970595,2.1936874688134285e-05,NA,85,87,87
ENSG00000204525.16,HLA-C,3.8180491259332534,0.02358381677441914,0.00013451114459205133,0.09716267520960992,0.4264223249143174,4.288811175534299e-21,NA,43,43,43
ENSG00000174080.10,CTSF,3.78762900122795,0.07927169403785111,0.00015209172328478596,0.009213536742276771,0.11947387999056056,1.799348515253528e-05,NA,23,24,24
ENSG00000188738.14,FSIP2,3.7688064955543186,0.0466383010347964,0.0001640299844451205,0.025322898658622348,0.04455659141993633,0.009247665911109265,NA,19,20,20
ENSG00000125386.15,FAM193A,-3.763045093959165,-0.22258579966412864,0.0001678569200890189,0.0010397141108267856,0.027889987807563788,0.043129733364535176,NA,2,2,2
ENSG00000151917.17,BEND6,3.7501457117333836,0.06395284960867158,0.00017673184381428373,0.011539386915793872,0.23221463914358906,2.341455605826083e-10,NA,29,29,29
ENSG00000205464.11,ATP6AP1L,3.7185780544227867,0.017274961848590308,0.00020034738719078852,0.1568547954030281,0.3636222321698435,1.2866216498708612e-17,NA,115,116,116
ENSG00000165650.11,PDZD8,3.697995911603335,0.10698929850858292,0.00021730838833996504,0.004386933887113692,0.05830349430554136,0.0034833349723914484,NA,38,40,40
ENSG00000249937.5,RP11-454P21.1,-3.6899321307754955,-0.05186062558768523,0.0002243138888228384,0.017331106774702832,0.04246742389098715,0.010343270117558388,NA,31,31,31
ENSG00000189042.13,ZNF567,-3.6886976058687533,-0.12280616879010131,0.00022540492605567533,0.0029548194563829336,0.02673782460563464,0.048711710799615934,NA,8,8,8
ENSG00000196365.11,LONP1,3.663472158445171,0.04855678288764824,0.0002488192728473803,0.019767485217769,0.17962524084761508,3.8291373904294835e-08,NA,13,13,13
ENSG00000176681.14,LRRC37A,3.6607342560085803,0.01164628207774569,0.0002514934987217479,0.3678361924705161,0.4593166678947713,9.804901389477264e-27,NA,63,65,65
ENSG00000175115.11,PACS1,-3.659950860378461,-0.09567184821487335,0.00025226362019881556,0.0058556864733566956,0.06624678170823227,0.0017492511360621644,NA,15,16,16
ENSG00000281205.1,LINC00950,-3.629630772824276,-0.051398051602813966,0.0002838269125556156,0.019046812718212274,0.1322379635850063,5.8275317456062104e-06,NA,22,22,22
ENSG00000214530.8,STARD10,-3.6256370100221242,-0.053966709902305385,0.00028825001794917436,0.01742142928727123,0.15060151636770736,6.492049469362645e-07,NA,19,19,19
ENSG00000183454.16,GRIN2A,-3.623661934885025,-0.09785908365619522,0.0002904612070862409,0.005173320648346233,0.07106315080858815,0.0011057620295491745,NA,11,11,11
ENSG00000122756.14,CNTFR,3.6187953284040146,0.09052936174902534,0.0002959776008976313,0.00559668192291272,0.029593401443288814,0.03808321358029187,NA,33,33,33
ENSG00000146243.13,IRAK1BP1,-3.6073638250135054,-0.043027687665446214,0.0003093237854961745,0.02168561241972812,0.1635164118867682,1.7237812799531342e-07,NA,27,27,27
ENSG00000117601.13,SERPINC1,-3.598279844565235,-0.06124101038100115,0.0003203288436890394,0.015025381381604641,0.097933724522676,7.847543423012677e-05,NA,25,26,26
ENSG00000221883.2,ARIH2OS,-3.588754508351833,-0.10179710265083351,0.00033226152940729863,0.0068130577437170966,0.02780541942775736,0.04040468463309571,NA,38,38,38
