gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000136197.12,C7orf25,0.772107554870319,0.00944979931284994,0.440050728026753,0.0240801444284008,0.0908513994718678,0.000177021948238312,,31,31,31
ENSG00000076258.9,FMO4,-0.771984983760099,-0.0131468361085553,0.440123321301215,0.0193509896225343,0.170094622269186,1.14793325718546e-07,,44,44,44
ENSG00000145191.12,EIF2B5,0.771682834747205,0.0271245397874269,0.440302299708692,0.00357321621315093,0.0322846838239863,0.0283151544926942,,37,37,37
ENSG00000108651.9,UTP6,-0.771452778477304,-0.0151797085616336,0.440438601862032,0.00838599368358399,0.0955204448914213,8.84709726005909e-05,,14,14,14
ENSG00000241186.9,TDGF1,-0.770523312324719,-0.00561744403588384,0.44098953185222,0.061724248292626,0.322250032910478,8.18758405054932e-15,,23,23,23
ENSG00000189269.12,DRICH1,-0.769823731400241,-0.00249376020777408,0.441404460465241,0.267702813033045,0.32433190439604,2.44833638235864e-15,,82,84,84
ENSG00000167842.15,MIS12,0.769656266612606,0.00734861856028982,0.441503818706758,0.0355807447079872,0.208208590499621,2.30725617711978e-09,,62,63,63
ENSG00000135702.14,CHST5,-0.768625241824761,-0.00836770895085332,0.442115816334105,0.0212682644259376,0.13103875234492,5.49889949933393e-06,,27,27,27
ENSG00000170523.3,KRT83,0.768604936198544,0.00413977486536544,0.442127874258512,0.110194971964075,0.320694255598544,4.1667035336087e-15,,95,97,97
ENSG00000228789.6,HCG22,0.768202248697715,0.00612036385839175,0.442367037762015,0.0708922154496911,0.188869301598739,1.02770832337628e-08,,31,32,32
ENSG00000100341.11,PNPLA5,0.767141413923562,0.0105788099873512,0.44299744120982,0.0182249862130556,0.0991015267798,2.32803178650144e-05,,40,41,41
ENSG00000204435.13,CSNK2B,-0.76064545416264,-0.0183815733292021,0.446868862639996,0.00299967135582483,0.0352875317766089,0.0219552792768014,,39,44,44
ENSG00000171314.8,PGAM1,0.760257187350099,0.0156010603047611,0.447100867496247,0.00515636349313573,0.120967422199977,4.30659778916771e-06,,9,9,9
ENSG00000198646.13,NCOA6,-0.758947425561889,-0.0197417672975075,0.447884007389924,0.00488371199809303,0.063521532427377,0.00206367479359307,,20,20,20
ENSG00000135541.20,AHI1,0.758825528695042,0.0116328840003977,0.44795693225299,0.0102982434813228,0.106628343881814,5.53554478085134e-05,,21,22,22
ENSG00000264230.7,ANXA8L1,0.758259280305508,0.0165514459064996,0.448295779085805,0.00422514874127632,0.0994936381279191,7.81779418296658e-05,,7,31,31
ENSG00000147419.17,CCDC25,-0.756874690079452,-0.0132565901786865,0.449124940009359,0.0107601765684301,0.203485401541111,3.54155274338288e-09,,91,93,93
ENSG00000120328.6,PCDHB12,0.756771236519785,0.0157314532187891,0.449186928018254,0.0129692617000473,0.0334971121740348,0.0234465281464262,,13,13,13
ENSG00000088298.12,EDEM2,-0.756554886223589,-0.0166702034575336,0.449316577950323,0.00937799271678282,0.0301272699459785,0.03340475737007,,20,20,20
ENSG00000145781.8,COMMD10,-0.75651370332326,-0.0058866505046483,0.449341259591803,0.0681901431247889,0.0416500274750901,0.0127468294468039,,139,139,139
ENSG00000197702.11,PARVA,0.754584465299311,0.0182602282654527,0.450498347575633,0.00714904935087662,0.092436823025222,0.000168379779568259,,20,20,20
ENSG00000141560.14,FN3KRP,-0.754181317081519,-0.00621996524873349,0.450740354454687,0.0439809945394492,0.420089949321476,3.71100283256321e-20,,13,14,14
ENSG00000155508.13,CNOT8,0.752787936079149,0.0196556486068749,0.451577357341624,0.00443839408957491,0.0879528241285981,0.000192346985130712,,18,19,19
ENSG00000149577.15,SIDT2,0.751988371104604,0.0211788264818837,0.452058052098183,0.00487233386427368,0.102458570688203,4.7597610331513e-05,,17,17,17
ENSG00000198168.8,SVIP,0.751714237296297,0.0339733348336347,0.452222926633534,0.0011214358664325,0.0509610557946081,0.00581542640051026,,6,7,7
ENSG00000146221.9,TCTE1,-0.751600842684514,-0.0106630764733596,0.452291136416066,0.0150484564710151,0.121793046584641,8.58555375365745e-06,,21,21,21
ENSG00000124357.12,NAGK,-0.75136197096318,-0.0104520376749957,0.452434842937011,0.0170710866278487,0.0907620690503026,0.000120030342298286,,44,44,44
ENSG00000088836.12,SLC4A11,0.751234132815843,0.0150276824182473,0.452511761655136,0.00538344160112019,0.0728636403004619,0.000516034527551687,,10,10,10
ENSG00000135341.17,MAP3K7,0.75103531035345,0.0219867283066792,0.452631405484352,0.00457336711193418,0.0633774839802907,0.00160041082465303,,20,20,20
ENSG00000196693.14,ZNF33B,-0.750946923964738,-0.0130923443408318,0.452684598803159,0.0121453039224143,0.2374487230334,6.387645513363e-11,,37,42,42
ENSG00000167656.4,LY6D,-0.749257005205585,-0.00415492161767452,0.453702316504915,0.115974977614052,0.313752065960624,5.26801428678235e-14,,42,42,42
ENSG00000223685.5,LINC00571,-0.749077427704415,-0.00779143232551523,0.453810539055862,0.0315740257688756,0.0297994608559563,0.0342051515846271,,46,46,46
ENSG00000225231.1,AC091814.2,-0.749019548117479,-0.0060976192994069,0.453845423346185,0.0796152083739423,0.252776718525481,3.51814911837952e-11,,15,15,15
ENSG00000114491.13,UMPS,-0.748568125907633,-0.0146775985802776,0.454117549457603,0.0185836769124222,0.0915917531905888,0.000168646521608726,,35,35,35
ENSG00000203499.11,FAM83H-AS1,0.74855813943002,0.0192492171963551,0.454123570540972,0.00658585026239765,0.0473999139118036,0.00774868539468841,,3,3,3
ENSG00000250378.2,RP11-119J18.1,0.748557608602208,0.00802868095369272,0.454123890590865,0.0522463838583152,0.0914846474496131,0.000162650201944637,,95,95,95
ENSG00000160323.18,ADAMTS13,-0.747691113002068,-0.0106956657620586,0.454646492828793,0.0218420401280186,0.266525533600311,3.86656332632728e-12,,33,36,36
ENSG00000138316.10,ADAMTS14,-0.747636480351086,-0.0182674438691412,0.454679454314438,0.00557049505836076,0.129915507562281,4.83181780085188e-06,,16,16,16
ENSG00000171759.9,PAH,0.747516873807461,0.00566705583076372,0.454751621161296,0.0536167848121039,0.357723197712228,1.39108774441844e-17,,12,12,12
ENSG00000055483.19,USP36,0.747484793027848,0.0190044255885726,0.45477097879763,0.00582151101953165,0.135123661060318,3.5190686017572e-06,,5,5,5
ENSG00000129562.10,DAD1,-0.746299130761025,-0.0305463316394885,0.455486736419348,0.00179676410761535,0.0330214378706295,0.0258409172062815,,11,11,11
ENSG00000125409.12,TEKT3,0.745941635649926,0.0199254906099887,0.455702672516775,0.006416108463742,0.079121096678873,0.000502172199652743,,8,8,8
ENSG00000275995.1,CTD-2240J17.4,0.745565918734966,0.00728823643518161,0.455929677114309,0.0214886334454959,0.0485995611540424,0.00618720024880791,,24,24,24
ENSG00000198677.10,TTC37,-0.744550349902557,-0.0226883975151818,0.456543592418143,0.00403565334241237,0.0327982635300444,0.0232634755181337,,6,6,6
ENSG00000064687.12,ABCA7,0.744466597942312,0.0157042846578592,0.456594241534765,0.00952789814515392,0.0299265801352201,0.0361494113561854,,40,40,40
ENSG00000203705.10,TATDN3,0.743282485245058,0.0179265463060168,0.457310673256702,0.00746465789536564,0.0896545435874999,0.000193518991671769,,14,14,14
ENSG00000261402.1,RP11-378I6.1,-0.742706112815767,-0.00529239006780591,0.457659628058944,0.0775572824048106,0.361809648944069,3.58951564393885e-17,,34,35,35
ENSG00000145949.9,MYLK4,0.742681291289207,0.00766476229070844,0.457674659182615,0.0334037410559551,0.247509780221728,3.22373269558106e-11,,28,28,28
ENSG00000176903.4,PNMA1,0.741863838118806,0.0544731170164848,0.458169837518359,0.000879792325459648,0.0459792141549661,0.00807613801815735,,24,24,24
ENSG00000171695.10,LKAAEAR1,-0.741716227687422,-0.0265780932965614,0.458259285657241,0.00215985244315008,0.0587801638131106,0.00288485757475402,,4,4,4
ENSG00000164946.19,FREM1,0.74161853666841,0.00585280578089181,0.458318489297151,0.0322928992455623,0.241033282308928,1.29444465942131e-10,,41,41,41
ENSG00000119411.10,BSPRY,-0.741166312030732,-0.00426786415558311,0.458592606653481,0.105404974134061,0.216059267095268,4.35180519861611e-10,,35,35,35
ENSG00000242852.6,ZNF709,-0.738957281204929,-0.00717764861422087,0.459932937793653,0.0299502708467816,0.148782571548821,8.53318213756869e-07,,17,17,17
ENSG00000099949.18,LZTR1,-0.738845106865022,-0.0126832730375101,0.460001058105057,0.0121017250245549,0.118637478720883,8.18709163258773e-06,,16,17,17
ENSG00000163938.16,GNL3,-0.738344368005349,-0.00943103693208521,0.460305211534602,0.0183808555565205,0.191523258979207,2.2792311543182e-08,,30,30,30
ENSG00000065600.12,TMEM206,-0.738291396590986,-0.0214669354008839,0.460337393442112,0.0041935690899356,0.0694488213293159,0.000982668085220166,,21,24,24
ENSG00000130803.14,ZNF317,0.737785290025937,0.00745390061620184,0.460644933575673,0.0250370236338538,0.0284466050727645,0.0350714956950935,,54,54,54
ENSG00000103356.15,EARS2,-0.737765565855145,-0.00732186635528932,0.460656921468193,0.045190345522276,0.28892277739533,1.08907254678972e-14,,53,53,53
ENSG00000101203.16,COL20A1,0.736539579073371,0.00885316793276574,0.461402390054871,0.0227885114535651,0.0389224986697176,0.0158450851496628,,32,32,32
ENSG00000198892.6,SHISA4,0.736117473570438,0.00990312577108794,0.461659209704044,0.017088953612029,0.0900793898608513,0.000197454599595071,,41,41,41
ENSG00000056736.9,IL17RB,0.735773607047507,0.0282627549948689,0.461868485774853,0.00300898794767438,0.0517825878151778,0.00554906991163369,,21,21,21
ENSG00000138029.13,HADHB,-0.735503830197717,-0.0362660246637757,0.462032708176839,0.00112857000154671,0.116491625951526,2.37165736746788e-05,,9,9,9
ENSG00000198547.8,C20orf203,-0.735328187556734,-0.00565846782785785,0.462139645379978,0.0457418483185217,0.271808586405541,4.19484312028779e-12,,33,33,33
ENSG00000261390.5,MAFTRR,-0.735311139053794,-0.00591678006517404,0.462150025822817,0.0721018251431106,0.235306882192014,4.96847106598309e-11,,23,24,24
